,createdAt,amount,shoeSize
632,2017-05-01 00:24:59,375,9.5
633,2017-04-30 14:26:25,323,6.5
634,2017-04-30 05:46:10,390,11.5
635,2017-04-30 02:55:03,500,13.0
636,2017-04-30 01:04:23,400,9.5
637,2017-04-29 11:06:18,395,8.5
638,2017-04-29 07:15:04,350,7.5
639,2017-04-29 06:05:59,500,12.0
640,2017-04-28 13:14:45,370,5.5
641,2017-04-28 06:06:05,400,8.0
642,2017-04-27 23:06:08,301,7.0
643,2017-04-27 21:44:09,350,9.0
644,2017-04-27 15:32:48,400,8.0
645,2017-04-27 01:07:58,500,12.0
646,2017-04-26 17:13:15,359,7.0
647,2017-04-28 13:05:47,540,8.5
648,2017-04-28 12:45:23,410,8.5
649,2017-04-28 12:38:08,600,11.5
650,2017-04-28 06:06:12,400,10.0
651,2017-04-27 23:47:27,400,9.5
652,2017-04-27 23:29:11,685,13.0
653,2017-04-27 23:05:48,400,10.0
654,2017-04-27 20:16:53,510,12.0
655,2017-04-27 18:46:42,395,8.5
656,2017-04-27 06:04:36,475,10.0
657,2017-04-27 05:04:15,400,9.5
658,2017-04-27 03:42:00,401,9.5
659,2017-04-27 01:27:24,500,12.0
660,2017-04-27 14:25:39,301,7.0
661,2017-04-27 13:24:48,430,8.5
